Horodate;Mois;Injection RTE (W);Refoulement RTE (W);Pertes modélisées (W);Consommations totale (W);Consommation HTA télérelevée à courbe de charge (W);Consommation totale profilée (W);Consommation HTA profilée (W);Consommation PME-PMI profilée (W);Consommation professionnelle profilée (W);Consommation résidentielle profilée (W);Production décentralisée totale (W);Production décentralisée télérelevée à courbe de charge (W);Production décentralisée profilée (W);Production photovoltaïque profilée (W);Production autre profilée (W);Température réalisée lissée (°Celcius);Température normale lissée (°Celcius);Production éolienne totale (W);Production photovoltaïque totale (W);Pseudo rayonnement;Consommation HTA totale (W);Soutirage net vers autres GRD (W)
2017-03-11T08:00:00+01:00;3;38240874000.0;532103000.0;2878589174.0;39301939429.0;9718762667.0;29583176762.0;1152045061.0;5278030011.0;4515649838.0;18637451852.0;4894089503.0;4710946667.0;183142836.0;160364643.0;118475.0;9.4;7.2;1443620667.0;557150643.0;;10870807728.0;422331900.0
2017-03-11T10:00:00+01:00;3;38563353000.0;718047000.0;2908615561.0;40422716405.0;9887027706.0;30535688699.0;1050700089.0;5462783525.0;5240482364.0;18781722722.0;5904385943.0;4960166667.0;944219276.0;921234924.0;118475.0;10.2;7.7;482826000.0;2521630591.0;;10937727795.0;418359977.0
2017-03-11T10:30:00+01:00;3;37781960000.0;797592000.0;2836005060.0;39799864229.0;9844948110.0;29954916119.0;1047306226.0;5469789873.0;5255456617.0;18182363403.0;6057967746.0;4959294667.0;1098673079.0;1075642095.0;118475.0;10.6;7.9;357836333.0;2802807428.0;;10892254336.0;406466457.0
2017-03-11T13:00:00+01:00;3;36404267000.0;1005761000.0;2709193879.0;38874519739.0;9253472317.0;29621047422.0;940516447.0;4699478614.0;4231336924.0;19749715438.0;6559425526.0;5159316333.0;1400109193.0;1377374915.0;118475.0;12.9;9.2;250115000.0;3418225582.0;;10193988764.0;374217907.0
2017-03-11T16:00:00+01:00;3;30858763000.0;593687000.0;2214371745.0;32606773942.0;8954572348.0;23652201594.0;1002113085.0;5058296726.0;4227407555.0;13364384227.0;4870720827.0;4213869667.0;656851160.0;634002365.0;118475.0;14.0;9.7;293742333.0;1743215365.0;;9956685433.0;314651140.0
2017-03-11T17:00:00+01:00;3;31107601000.0;425454000.0;2236039201.0;32245678159.0;8792670026.0;23453008133.0;970187413.0;4967943425.0;4237105033.0;13277772262.0;4117575966.0;3788161333.0;329414633.0;306566240.0;118475.0;13.3;9.4;423300333.0;852247240.0;;9762857439.0;318005606.0
2017-03-11T18:00:00+01:00;3;34021136000.0;426629000.0;2493482407.0;34493765343.0;8650662889.0;25843102454.0;931294639.0;4918073544.0;4464394966.0;15529339304.0;3742432010.0;3622681333.0;119750677.0;96743343.0;118475.0;12.7;9.0;677668333.0;194689343.0;;9581957528.0;349691260.0
2017-03-11T20:30:00+01:00;3;38161720000.0;722288000.0;2871231989.0;38504328448.0;8324818380.0;30179510068.0;944699116.0;4289058146.0;4832765064.0;20112987742.0;4332962035.0;4309543667.0;23418368.0;0.0;118475.0;11.4;8.2;1427393333.0;31667.0;;9269517496.0;396833597.0
2017-03-12T01:00:00+01:00;3;36447464000.0;857889000.0;2713146539.0;37047698565.0;7866399329.0;29181299236.0;940419918.0;3736252876.0;4543808697.0;19960817746.0;4602778528.0;4580156667.0;22621861.0;0.0;118475.0;10.9;7.8;1713681667.0;30000.0;;8806819247.0;431508423.0
2017-03-12T02:00:00+01:00;3;35330352000.0;975484000.0;2611415388.0;36101838940.0;7833322276.0;28268516664.0;896968579.0;3574608121.0;4287199314.0;19509740651.0;4761508102.0;4738886000.0;22622102.0;0.0;118475.0;10.9;7.8;1873845000.0;25667.0;;8730290855.0;403121773.0
2017-03-12T08:30:00+01:00;3;33212361000.0;886138000.0;2421325595.0;34654969675.0;8025770158.0;26629199517.0;882845832.0;4279829252.0;3882157456.0;17584366977.0;5129554710.0;4768220667.0;361334043.0;338938191.0;118475.0;10.3;7.4;1684843333.0;570692858.0;;8908615990.0;379482440.0
2017-03-12T10:00:00+01:00;3;35950774000.0;536104000.0;2667789496.0;37683124225.0;8193650199.0;29489474026.0;894686700.0;4390270351.0;4142298938.0;20062218038.0;5342441118.0;4398542333.0;943898785.0;921232955.0;118475.0;10.5;7.8;1048354667.0;1404498288.0;;9088336899.0;406197396.0
2017-03-12T12:00:00+01:00;3;37995459000.0;486713000.0;2855795006.0;40033316944.0;8145782831.0;31887534113.0;883005731.0;4261422597.0;4024211236.0;22718894549.0;5784230580.0;4368853667.0;1415376913.0;1392621567.0;118475.0;11.4;8.8;838564000.0;2069105900.0;;9028788562.0;403864630.0
2017-03-12T23:00:00+01:00;3;39962009000.0;976044000.0;3039825376.0;40907548072.0;8253288586.0;32654259486.0;972491179.0;3845201513.0;4305061564.0;23531505230.0;5375271578.0;5351999000.0;23272578.0;0.0;118475.0;10.8;8.0;2497825667.0;28000.0;;9225779765.0;413863130.0
2017-03-13T00:30:00+01:00;3;37000723000.0;1023506000.0;2399962800.0;38625784259.0;8301244973.0;30324539286.0;1112034137.0;4037793873.0;4784518435.0;20390192841.0;5442337424.0;5418924667.0;23412757.0;0.0;118583.0;10.7;8.0;2567492333.0;24000.0;;9413279110.0;393807364.0
2017-03-13T04:30:00+01:00;3;32591291000.0;1059536000.0;2052941998.0;34382429098.0;9400287948.0;24982141150.0;1289029964.0;4516449711.0;4525401565.0;14651259909.0;5245834330.0;5223131667.0;22702663.0;0.0;118583.0;10.5;7.7;2389738667.0;25000.0;;10689317912.0;342218233.0
2017-03-13T05:00:00+01:00;3;34415547000.0;990463000.0;2193429605.0;36057564356.0;10305005077.0;25752559279.0;1485667712.0;4800024635.0;4564315627.0;14902551304.0;5186794044.0;5164112667.0;22681377.0;0.0;118583.0;10.5;7.7;2340358000.0;24333.0;;11790672789.0;360884083.0
2017-03-13T10:00:00+01:00;3;45288003000.0;633021000.0;3120904217.0;47072438735.0;14968376192.0;32104062543.0;1992356906.0;7769684255.0;5964680582.0;16377340799.0;5973012572.0;4994050000.0;978962572.0;955754858.0;118583.0;10.4;7.9;1406548667.0;1752475858.0;;16960733098.0;434651620.0
2017-03-13T14:30:00+01:00;3;39952309000.0;928029000.0;2646444474.0;42832522441.0;14487452970.0;28345069471.0;1873441237.0;7051888895.0;5023459147.0;14396280192.0;6831025423.0;5610127667.0;1220897756.0;1197850445.0;118583.0;12.1;9.6;1592523667.0;2406033112.0;;16360894207.0;376338507.0
2017-03-13T16:00:00+01:00;3;38071538000.0;914003000.0;2488069039.0;40472824500.0;14006916489.0;26465908011.0;1848101383.0;6990228206.0;5087457650.0;12540120772.0;6163762979.0;5416506000.0;747256979.0;724300835.0;118583.0;12.5;9.9;1740196667.0;1588584502.0;;15855017872.0;360404440.0
2017-03-13T16:30:00+01:00;3;37754825000.0;866086000.0;2461854001.0;39914458486.0;13726007543.0;26188450943.0;1863627969.0;6818741617.0;5028688027.0;12477393331.0;5843680557.0;5266751333.0;576929224.0;554110748.0;118583.0;12.3;9.7;1757182667.0;1238019081.0;;15589635512.0;356107070.0
2017-03-13T17:30:00+01:00;3;38595376000.0;763472000.0;2531715906.0;40044465783.0;13024946900.0;27019518883.0;1733949228.0;6235139782.0;5066589895.0;13983839978.0;5110608945.0;4826643667.0;283965278.0;261055557.0;118583.0;11.9;9.4;1705258667.0;536779224.0;;14758896128.0;366331256.0
2017-03-13T20:30:00+01:00;3;43307587000.0;1168933000.0;2940461260.0;44193904717.0;11470874010.0;32723030707.0;1494060145.0;4768633436.0;4919667421.0;21540669706.0;5422626201.0;5399212333.0;23413868.0;0.0;118583.0;10.8;8.4;2516133333.0;27000.0;;12964934155.0;426914223.0
2017-03-13T21:30:00+01:00;3;40544818000.0;1113308000.0;2697295598.0;41699538009.0;10871491788.0;30828046221.0;1392504879.0;4341441368.0;4641776235.0;20452323739.0;5355458758.0;5332320667.0;23138091.0;0.0;118583.0;10.6;8.2;2448745333.0;29000.0;;12263996667.0;390135150.0
2017-03-13T22:00:00+01:00;3;40350697000.0;1105215000.0;2680584959.0;41479684930.0;10853374070.0;30626310860.0;1422742398.0;4379490832.0;4669438979.0;20154638650.0;5317345886.0;5294390000.0;22955886.0;0.0;118583.0;10.5;8.1;2417647000.0;25333.0;;12276116468.0;402557997.0
2017-03-13T23:00:00+01:00;3;43102539000.0;881136000.0;2922071321.0;43910278382.0;10727993069.0;33182285313.0;1358831942.0;4054436525.0;4483920377.0;23285096469.0;5055185737.0;5032071000.0;23114737.0;0.0;118583.0;10.5;8.1;2161234667.0;28333.0;;12086825011.0;444239033.0
2017-03-14T00:30:00+01:00;3;39819056000.0;783481000.0;2635071427.0;40669765384.0;10530134674.0;30139630710.0;1396854690.0;4159253677.0;4836059111.0;19747463232.0;4693210966.0;4670278667.0;22932299.0;0.0;118583.0;10.4;8.0;1809294667.0;28333.0;;11926989364.0;423949154.0
2017-03-14T03:00:00+01:00;3;36521599000.0;546082000.0;2361025774.0;37318141911.0;10502105542.0;26816036369.0;1386895036.0;4241470698.0;4559490214.0;16628180421.0;4078422356.0;4055719333.0;22703023.0;0.0;118583.0;10.2;7.9;1204767000.0;25000.0;;11889000578.0;374771670.0
2017-03-14T04:00:00+01:00;3;35859017000.0;490280000.0;2307673808.0;36585916259.0;10726092322.0;25859823937.0;1490066875.0;4512426336.0;4656324220.0;15201006505.0;3893239077.0;3870580667.0;22658410.0;0.0;118583.0;10.1;7.8;1036433333.0;28000.0;;12216159197.0;368386010.0
2017-03-14T09:00:00+01:00;3;47718719000.0;434342000.0;3349379893.0;48490755309.0;15182298990.0;33308456319.0;2144752483.0;8095563294.0;6363693631.0;16704446911.0;5023926959.0;4447995333.0;575931626.0;553044536.0;118583.0;9.6;7.6;774306667.0;1396095536.0;;17327051473.0;468168757.0
2017-03-14T10:00:00+01:00;3;46045794000.0;617511000.0;3191304809.0;47601120228.0;15174827430.0;32426292798.0;2092671963.0;7943323282.0;6578230525.0;15812067028.0;5815832624.0;4837053333.0;978779291.0;955984480.0;118583.0;10.1;8.0;689970000.0;2252556813.0;;17267499393.0;451690587.0
2017-03-14T12:00:00+01:00;3;43783822000.0;1021925000.0;2983384827.0;46392616024.0;14577337425.0;31815278599.0;1818277706.0;6806085038.0;5919935194.0;17270980661.0;7023043716.0;5575338000.0;1447705716.0;1424887990.0;118583.0;11.2;8.9;857610000.0;3309922323.0;;16395615131.0;408939864.0
2017-03-14T13:00:00+01:00;3;42612575000.0;1125636000.0;2878350851.0;45514152542.0;14419473357.0;31094679185.0;1832875805.0;6319706568.0;5330600267.0;17611496546.0;7293594987.0;5849517333.0;1444077654.0;1421327456.0;118583.0;11.9;9.5;1006747667.0;3424007789.0;;16252349162.0;388030593.0
2017-03-14T15:00:00+01:00;3;39289370000.0;1009589000.0;2590092497.0;42019682015.0;14485403933.0;27534278082.0;1931645028.0;7027506906.0;5356353658.0;13218772491.0;6686321509.0;5592958667.0;1093362842.0;1070521218.0;118583.0;12.3;9.8;1181946333.0;2645385551.0;;16417048961.0;356327997.0
2017-03-14T17:30:00+01:00;3;39012097000.0;525757000.0;2566693686.0;40394991540.0;13160077142.0;27234914398.0;1752149952.0;6242807230.0;5471220121.0;13768737095.0;4835243282.0;4550895333.0;284347949.0;261118276.0;118583.0;11.8;9.5;1286518000.0;638402276.0;;14912227094.0;359898056.0
2017-03-14T18:30:00+01:00;3;44053450000.0;383234000.0;3007818058.0;44469875804.0;12816885655.0;31652990149.0;1666797405.0;6052428229.0;5705935791.0;18227828724.0;4228436332.0;4122104000.0;106332332.0;82941689.0;118583.0;11.4;9.1;1202307000.0;106719356.0;;14483683060.0;420958470.0
2017-03-14T20:30:00+01:00;3;43985916000.0;500233000.0;3001689326.0;44340977743.0;11587998509.0;32752979234.0;1532820149.0;4852461214.0;5060675197.0;21307022674.0;4271635296.0;4248153667.0;23481629.0;0.0;118583.0;10.7;8.5;1354517667.0;27000.0;;13120818658.0;414651226.0
2017-03-14T23:30:00+01:00;3;43468333000.0;501453000.0;2954916340.0;43779298612.0;10731778011.0;33047520601.0;1408816321.0;4112410145.0;4735527541.0;22790766593.0;4212298747.0;4188749667.0;23549080.0;0.0;118583.0;10.4;8.2;1305830333.0;25333.0;;12140594332.0;444963794.0
2017-03-15T04:00:00+01:00;3;34639408000.0;467332000.0;2210968852.0;35382204629.0;10707196909.0;24675007720.0;1460217978.0;4275179769.0;4481177882.0;14458432090.0;3761408679.0;3738865000.0;22543679.0;0.0;118683.0;10.1;7.9;888393667.0;27333.0;;12167414887.0;340311197.0
2017-03-15T06:00:00+01:00;3;40841491000.0;353357000.0;2722929401.0;40949786340.0;12569590372.0;28380195968.0;1748384311.0;5158197427.0;4718188958.0;16755425271.0;3579760008.0;3557193000.0;22567008.0;0.0;118683.0;10.0;7.7;732164000.0;28000.0;;14317974683.0;395178267.0
2017-03-15T09:00:00+01:00;3;46620653000.0;355785000.0;3245211023.0;47392019232.0;15080318202.0;32311701030.0;2073587322.0;7638382414.0;6016756213.0;16582975082.0;4816180498.0;4239911000.0;576269498.0;553085683.0;118683.0;10.0;7.7;521442667.0;1451101016.0;;17153905524.0;443818243.0
2017-03-15T10:00:00+01:00;3;45666036000.0;542793000.0;3155930604.0;47132430396.0;15240633772.0;31891796624.0;2020277607.0;7558994129.0;6241535405.0;16070989484.0;5596677541.0;4617507667.0;979169874.0;956055606.0;118683.0;10.4;8.1;473893667.0;2294172939.0;;17260911379.0;431559540.0
2017-03-15T10:30:00+01:00;3;45124965000.0;621954000.0;3105855670.0;46891184326.0;15280716453.0;31610467873.0;1994474664.0;7511389711.0;6255747526.0;15848855973.0;5917926417.0;4786836333.0;1131090084.0;1108157917.0;118683.0;10.6;8.3;498765000.0;2604294584.0;;17275191117.0;423897420.0
2017-03-15T11:30:00+01:00;3;44490412000.0;778566000.0;3047616501.0;46712712645.0;15125579901.0;31587132744.0;1954645187.0;7206056912.0;6104444773.0;16321985872.0;6468796013.0;5103465667.0;1365330346.0;1342420964.0;118683.0;11.1;8.8;545092667.0;3096405297.0;;17080225088.0;420312867.0
2017-03-01T01:00:00+01:00;3;44548774000.0;4127708000.0;3052950988.0;47399699899.0;10925458467.0;36474241432.0;1556573724.0;4773455734.0;5757674690.0;24386537284.0;10512474644.0;10490412667.0;22061977.0;0.0;99301.0;7.6;7.0;7655351333.0;31667.0;;12482032191.0;480889756.0
2017-03-01T01:30:00+01:00;3;44004050000.0;4094494000.0;3003334406.0;46903670510.0;10881690020.0;36021980490.0;1520872025.0;4633479222.0;5637904067.0;24229725176.0;10468049280.0;10445919333.0;22129947.0;0.0;99301.0;7.6;7.0;7612001667.0;26333.0;;12402562045.0;470600363.0
2017-03-01T03:30:00+01:00;3;40341186000.0;4018924000.0;2679767483.0;43131307207.0;10916189034.0;32215118173.0;1590510328.0;4954089680.0;5490548373.0;20179969792.0;9909618705.0;9887826333.0;21792372.0;0.0;99301.0;7.6;6.9;7068552000.0;30000.0;;12506699362.0;420806014.0
2017-03-01T04:00:00+01:00;3;40269276000.0;3891543000.0;2673590599.0;42965134817.0;11091438779.0;31873696038.0;1660024011.0;5111453693.0;5494951491.0;19607266843.0;9683303301.0;9661511000.0;21792301.0;0.0;99301.0;7.6;6.9;6842437000.0;27333.0;;12751462790.0;422310884.0
2017-03-01T04:30:00+01:00;3;40344706000.0;3803129000.0;2680070015.0;42946857345.0;11313051631.0;31633805714.0;1647194462.0;5176885441.0;5434934522.0;19374791289.0;9506291450.0;9484567000.0;21724450.0;0.0;99301.0;7.6;6.9;6673809667.0;28000.0;;12960246093.0;420941090.0
2017-03-01T10:30:00+01:00;3;52282485000.0;2868663000.0;3799204435.0;55718913841.0;15674725963.0;40044187878.0;2367192067.0;8825125974.0;7734959075.0;21116910762.0;10610523840.0;9577546333.0;1032977507.0;1010170923.0;99301.0;8.0;7.1;6047040667.0;1839321923.0;;18041918030.0;506227563.0
2017-03-01T13:00:00+01:00;3;51820750000.0;3038369000.0;3752456553.0;55763030503.0;14933067319.0;40829963184.0;2184009575.0;7351841569.0;6698851588.0;24595260451.0;11223351646.0;9897191667.0;1326159979.0;1303240807.0;99301.0;8.9;8.4;6072698667.0;2393335140.0;;17117076894.0;490245590.0
2017-03-01T15:00:00+01:00;3;48958346000.0;3061878000.0;3468871075.0;52414832684.0;15011075168.0;37403757516.0;2288595578.0;8241276306.0;6781591486.0;20092294146.0;10444290129.0;9535834000.0;908456129.0;885693997.0;99301.0;9.3;8.7;5834178667.0;1857757997.0;;17299670746.0;457054370.0
2017-03-01T18:00:00+01:00;3;49228259000.0;3778229000.0;3495154920.0;51661984709.0;13353420947.0;38308563762.0;1925673581.0;7185756809.0;7006052858.0;22191080514.0;10172827043.0;10090309000.0;82518043.0;59033773.0;99301.0;9.3;8.2;7234340333.0;109744773.0;;15279094528.0;465717414.0
2017-03-01T18:30:00+01:00;3;52216301000.0;3783666000.0;3792486603.0;54464675020.0;13276988832.0;41187686188.0;1915691664.0;7009650113.0;7247901139.0;25014443272.0;10312617061.0;10254694000.0;57923061.0;34258329.0;99301.0;9.2;8.0;7372953333.0;36894662.0;;15192680496.0;488090437.0
2017-03-01T20:00:00+01:00;3;50813687000.0;4089722000.0;3651463765.0;53089157273.0;12311922615.0;40777234658.0;1728439890.0;5685564359.0;6344028987.0;27019201422.0;10499865382.0;10476268667.0;23596715.0;0.0;99301.0;8.9;7.5;7653392333.0;27000.0;;14040362505.0;483209343.0
2017-03-01T21:00:00+01:00;3;47209444000.0;4222906000.0;3300871251.0;49646365215.0;11422433802.0;38223931413.0;1598337143.0;5094418340.0;5823347869.0;25707828060.0;10400001436.0;10376472667.0;23528769.0;0.0;99301.0;8.7;7.3;7572516333.0;30000.0;;13020770945.0;439302970.0
2017-03-01T23:00:00+01:00;3;47604582000.0;4049214000.0;3338478838.0;49886389997.0;11076643025.0;38809746972.0;1523938765.0;4602282858.0;5321861611.0;27361663738.0;10128914986.0;10105791667.0;23123319.0;0.0;99301.0;8.4;7.2;7330474333.0;30333.0;;12600581790.0;459414150.0
